STATION,SITENAME,Sampling.Year,DATE,Daily.Ave.PAF,logVALUE,timecon,time
119101A,Barratta Creek at Northcote,2014-2015,4/1/2015 16:45,41.4998923,1.61804697,42008.69792,1252.288194
119101A,Barratta Creek at Northcote,2014-2015,5/1/2015 13:50,31.257377,1.494952531,42009.57639,1253.166667
119101A,Barratta Creek at Northcote,2014-2015,16/1/2015 17:25,16.08915939,1.206533354,42020.72569,1264.315972
119101A,Barratta Creek at Northcote,2014-2015,17/1/2015 9:35,22.95464921,1.36087066,42021.39931,1264.989583
119101A,Barratta Creek at Northcote,2014-2015,17/1/2015 17:25,26.16283794,1.417684851,42021.72569,1265.315972
119101A,Barratta Creek at Northcote,2014-2015,18/1/2015 9:50,19.63419749,1.293013155,42022.40972,1266
119101A,Barratta Creek at Northcote,2014-2015,18/1/2015 15:50,17.79342308,1.250259505,42022.65972,1266.25
119101A,Barratta Creek at Northcote,2014-2015,19/1/2015 9:40,14.28191818,1.154786541,42023.40278,1266.993056
119101A,Barratta Creek at Northcote,2014-2015,19/1/2015 17:25,15.2903197,1.184416566,42023.72569,1267.315972
119101A,Barratta Creek at Northcote,2014-2015,20/1/2015 15:10,11.28304455,1.052426303,42024.63194,1268.222222
119101A,Barratta Creek at Northcote,2014-2015,21/1/2015 11:30,10.85058033,1.035452966,42025.47917,1269.069444
119101A,Barratta Creek at Northcote,2014-2015,22/1/2015 17:45,7.255191657,0.86064889,42026.73958,1270.329861
119101A,Barratta Creek at Northcote,2014-2015,23/1/2015 10:35,18.46864623,1.266435062,42027.44097,1271.03125
119101A,Barratta Creek at Northcote,2014-2015,23/1/2015 17:55,14.54739476,1.162785224,42027.74653,1271.336806
119101A,Barratta Creek at Northcote,2014-2015,24/1/2015 14:40,10.80647697,1.033684132,42028.61111,1272.201389
119101A,Barratta Creek at Northcote,2014-2015,25/1/2015 9:10,8.161093848,0.911748372,42029.38194,1272.972222
119101A,Barratta Creek at Northcote,2014-2015,31/1/2015 9:30,9.58823462,0.981738652,42035.39583,1278.986111
119101A,Barratta Creek at Northcote,2014-2015,31/1/2015 17:05,10.93963965,1.039003017,42035.71181,1279.302083
119101A,Barratta Creek at Northcote,2014-2015,1/2/2015 16:15,4.936910136,0.693455222,42036.67708,1280.267361
119101A,Barratta Creek at Northcote,2014-2015,6/2/2015 8:55,24.28355355,1.38531224,42041.37153,1284.961806
119101A,Barratta Creek at Northcote,2014-2015,6/2/2015 17:15,23.3175451,1.367682825,42041.71875,1285.309028
119101A,Barratta Creek at Northcote,2014-2015,7/2/2015 14:55,19.12413395,1.281581777,42042.62153,1286.211806
119101A,Barratta Creek at Northcote,2014-2015,8/2/2015 15:30,15.76630987,1.197730058,42043.64583,1287.236111
119101A,Barratta Creek at Northcote,2014-2015,24/2/2015 11:10,9.510065241,0.978183496,42059.46528,1303.055556
119101A,Barratta Creek at Northcote,2014-2015,24/2/2015 16:45,9.987917407,0.999474942,42059.69792,1303.288194
119101A,Barratta Creek at Northcote,2014-2015,25/2/2015 13:50,11.28127681,1.052358256,42060.57639,1304.166667
119101A,Barratta Creek at Northcote,2014-2015,26/2/2015 15:05,8.199363646,0.913780148,42061.62847,1305.21875
119101A,Barratta Creek at Northcote,2014-2015,25/3/2015 10:55,5.019619085,0.700670762,42088.45486,1332.045139
119101A,Barratta Creek at Northcote,2014-2015,1/4/2015 13:35,34.8238416,1.541876679,42095.56597,1339.15625
119101A,Barratta Creek at Northcote,2014-2015,1/4/2015 18:35,32.74859488,1.515192671,42095.77431,1339.364583
