"STATION","SITENAME","Sampling.Year","DATE","Daily.Ave.PAF"
"122013A","Proserpine River at Glen Isla","2021-2022",2021-12-30 08:54:00,39.7934340141064
"122013A","Proserpine River at Glen Isla","2021-2022",2021-12-31 12:05:00,47.1506297253821
"122013A","Proserpine River at Glen Isla","2021-2022",2022-01-05 08:49:00,18.895488999022
"122013A","Proserpine River at Glen Isla","2021-2022",2022-01-20 08:19:00,5.92170862933651
"122013A","Proserpine River at Glen Isla","2021-2022",2022-02-03 08:35:00,11.2206981946356
"122013A","Proserpine River at Glen Isla","2021-2022",2022-02-05 12:35:00,17.3787895233552
"122013A","Proserpine River at Glen Isla","2021-2022",2022-02-05 18:05:00,14.9129669688811
"122013A","Proserpine River at Glen Isla","2021-2022",2022-02-06 05:19:00,18.1490762895288
"122013A","Proserpine River at Glen Isla","2021-2022",2022-02-06 16:49:00,16.583469738475
"122013A","Proserpine River at Glen Isla","2021-2022",2022-02-07 05:49:00,9.70696408786026
"122013A","Proserpine River at Glen Isla","2021-2022",2022-02-07 16:08:00,7.58179296880177
"122013A","Proserpine River at Glen Isla","2021-2022",2022-02-08 07:09:00,6.47985962670045
